Date/Time	MERRA C~ws50~Mean	MERRA E~ws50~Mean	MERRA N~ws50~Mean	MERRA S~ws50~Mean	MERRA W~ws50~Mean
11/10/2010 08:00	3.8734	14.1985	4.3202	6.16	10.7519
11/10/2010 09:00	5.134	16.8755	5.6673	8.0947	15.7593
11/10/2010 10:00	4.5817	5.9364	4.4118	5.3548	12.1537
11/10/2010 11:00	5.6803	6.1152	5.4167	7.2704	9.4537
11/10/2010 12:00	4.2315	5.457	3.7615	5.3909	6.626
11/10/2010 13:00	4.9792	17.3795	4.7525	6.5855	10.945
11/10/2010 14:00	4.9126	17.0073	5.2281	8.1687	5.4466
11/10/2010 15:00	5.1175	8.6833	4.8462	6.2431	10.6561
11/10/2010 16:00	4.5457	11.1134	4.8801	6.9549	13.6171
11/10/2010 17:00	7.6324	28.1255	7.0878	8.947	19.6106
11/10/2010 18:00	6.9892	15.3728	7.676	9.6097	7.7578
11/10/2010 19:00	6.9295	27.5894	7.0075	9.2598	14.4446
11/10/2010 20:00	8.1745	10.1596	8.8603	10.8209	19.0189
11/10/2010 21:00	9.6449	15.1894	9.8917	11.8378	20.0486
11/10/2010 22:00	7.8551	10.0279	7.0604	10.0997	18.4571
11/10/2010 23:00	7.7816	14.6639	8.5469	12.6508	11.6869
12/10/2010 00:00	8.4714	20.7298	9.0311	9.9345	16.1188
12/10/2010 01:00	8.1635	32.689	9.1475	13.2285	24.5817
12/10/2010 02:00	7.9462	9.362	7.8317	8.4118	13.9507
12/10/2010 03:00	8.5904	31.8498	9.0491	12.3223	13.9061
12/10/2010 04:00	8.7203	19.8907	8.823	9.3068	17.4974
12/10/2010 05:00	7.5046	17.5329	8.0767	8.9585	15.581
12/10/2010 06:00	5.7797	19.9476	5.7696	7.7261	6.6301
12/10/2010 07:00	5.5841	12.138	5.8108	7.2007	13.3446
12/10/2010 08:00	5.156	7.5902	5.4692	6.3185	11.0604
12/10/2010 09:00	5.2964	18.5234	5.1924	7.6992	13.1143
12/10/2010 10:00	3.8035	14.422	3.318	5.2584	10.7134
12/10/2010 11:00	2.9157	8.5135	2.756	4.5747	5.13
12/10/2010 12:00	2.9112	3.1204	2.5502	3.7401	6.0017
12/10/2010 13:00	2.5032	3.3407	2.9752	4.254	6.4224
12/10/2010 14:00	2.1133	4.06	2.3397	3.4081	4.1912
12/10/2010 15:00	1.0039	3.0385	1.0655	1.4651	2.7249
12/10/2010 16:00	1.8252	3.1089	2.0725	3.4674	5.0928
12/10/2010 17:00	2.3245	7.4197	1.7411	2.676	3.1776
12/10/2010 18:00	3.4673	14.2082	2.8629	4.738	7.0893
12/10/2010 19:00	3.3803	9.8288	3.0101	4.5428	5.9284
12/10/2010 20:00	3.1809	5.428	3.7994	5.2609	4.9605
12/10/2010 21:00	2.793	9.9436	2.6791	4.1245	6.3778
12/10/2010 22:00	2.1275	7.576	1.4553	2.0271	6.5133
12/10/2010 23:00	1.7892	2.6258	2.1659	2.9814	5.4745
13/10/2010 00:00	0.891	2.2337	1.059	1.9525	2.7507
13/10/2010 01:00	0.5625	2.0823	0.865	1.6128	0.7926
13/10/2010 02:00	0.4178	2.0655	0.3574	1.187	1.1788
13/10/2010 03:00	1.0624	3.774	0.6537	1.146	2.7099
13/10/2010 04:00	1.5845	5.7553	1.6607	2.3848	4.4544
13/10/2010 05:00	1.2262	4.7982	1.5755	2.2655	3.8621
13/10/2010 06:00	1.9637	2.9335	1.5026	2.5302	4.3499
13/10/2010 07:00	2.9687	6.1414	2.7885	4.7274	8.4009
13/10/2010 08:00	4.7212	11.8066	4.4518	5.2485	7.6426
13/10/2010 09:00	4.2157	5.4577	3.7825	6.149	9.0863
13/10/2010 10:00	4.4041	10.3466	3.774	4.7361	4.4311
13/10/2010 11:00	4.866	18.288	4.5849	7.5328	12.4101
13/10/2010 12:00	7.0938	18.0051	7.4504	9.839	11.9449
13/10/2010 13:00	6.1616	12.8563	6.1898	8.4391	13.6927
13/10/2010 14:00	8.5292	9.3814	9.3382	12.1401	21.0849
13/10/2010 15:00	11.3817	24.817	11.7521	12.2571	14.8644
13/10/2010 16:00	8.5648	18.4783	8.4298	10.8365	20.6003
13/10/2010 17:00	11.1297	35.9504	12.6041	18.6595	16.5367
13/10/2010 18:00	11.4094	33.8953	11.7949	13.5978	28.616
13/10/2010 19:00	8.6477	13.9659	7.9407	9.956	17.8022
13/10/2010 20:00	9.9294	11.4266	10.9898	16.6988	24.7237
13/10/2010 21:00	12.9948	25.8106	14.2164	21.2773	35.5134
13/10/2010 22:00	14.427	30.0874	15.1678	21.2918	19.3853
13/10/2010 23:00	11.948	42.3339	12.4752	18.1166	28.9323
14/10/2010 00:00	12.8431	28.4516	12.7929	19.1402	38.134
14/10/2010 01:00	10.5828	22.8708	10.7609	14.5286	24.2096
14/10/2010 02:00	11.9294	29.9552	12.1167	13.7611	23.8261
14/10/2010 03:00	11.4182	42.1173	11.6482	16.2128	14.5829
14/10/2010 04:00	12.7154	18.9691	12.1407	14.8111	13.0445
14/10/2010 05:00	10.0483	23.9646	10.3349	15.5165	30.0219
14/10/2010 06:00	9.8704	14.6607	9.4085	13.6377	27.3646
14/10/2010 07:00	10.5299	26.9435	11.4	12.2554	24.2515
14/10/2010 08:00	10.4913	33.474	10.0347	11.7149	12.427
14/10/2010 09:00	14.7957	34.6468	15.4082	20.9791	34.7026
14/10/2010 10:00	12.3047	14.4134	12.6905	13.9309	18.318
14/10/2010 11:00	14.3756	27.0585	16.0144	24.4062	18.8046
14/10/2010 12:00	13.9301	50.6738	14.8916	17.9	17.5374
14/10/2010 13:00	17.8298	63.0235	17.9454	24.5529	38.6621
14/10/2010 14:00	17.8549	21.8641	19.568	21.4171	40.3609
14/10/2010 15:00	16.4828	59.1329	16.6234	17.9677	29.174
14/10/2010 16:00	19.4072	55.7814	19.8027	24.1109	43.275
14/10/2010 17:00	20.3686	40.355	22.2473	27.0421	42.235
14/10/2010 18:00	17.5654	24.3177	18.1067	25.9092	31.8034
14/10/2010 19:00	13.9068	52.6615	14.5782	17.9204	41.8906
14/10/2010 20:00	14.2791	25.1774	15.1828	21.5208	23.1616
14/10/2010 21:00	18.3538	60.7162	18.267	27.5798	44.804
14/10/2010 22:00	19.9801	31.3654	21.6773	24.1132	29.4045
14/10/2010 23:00	15.0012	37.6348	14.3284	17.0926	36.3282
15/10/2010 00:00	17.9089	25.8529	17.6083	20.3109	34.4822
15/10/2010 01:00	19.6902	78.9459	21.7483	22.5279	30.6299
15/10/2010 02:00	20.1037	49.1362	21.352	31.962	29.5168
15/10/2010 03:00	18.7227	47.6311	19.1175	22.1668	44.2741
15/10/2010 04:00	20.9513	76.4167	20.9825	29.7827	31.1664
15/10/2010 05:00	19.7846	54.1562	19.9639	30.2264	42.1662
15/10/2010 06:00	16.0625	37.8535	16.6935	19.5394	20.1601
15/10/2010 07:00	21.3263	67.1358	22.7546	26.9147	50.4298
15/10/2010 08:00	19.8352	71.0376	21.3772	27.144	34.393
15/10/2010 09:00	18.4304	42.5919	18.8377	21.3196	25.4276
15/10/2010 10:00	22.4164	25.7478	23.3124	32.8384	63.9353
15/10/2010 11:00	22.6318	47.7127	24.3855	26.9145	28.0988
15/10/2010 12:00	21.225	42.8694	22.2286	26.7042	35.4874
15/10/2010 13:00	22.4448	70.9837	24.413	34.2555	41.9464
15/10/2010 14:00	23.3755	24.7631	24.2305	30.9293	26.645
15/10/2010 15:00	19.5242	47.5771	20.1593	27.3183	49.2133
15/10/2010 16:00	16.7701	17.1587	17.8939	27.2936	33.7427
15/10/2010 17:00	26.0423	37.7741	25.4514	34.7459	40.3676
15/10/2010 18:00	18.5743	28.5243	18.4912	21.1351	24.1824
15/10/2010 19:00	25.9292	65.578	26.4504	30.3133	27.7925
15/10/2010 20:00	21.977	56.1592	23.1286	24.9159	46.7403
15/10/2010 21:00	18.0274	39.647	17.4109	25.7893	20.7826
15/10/2010 22:00	22.2472	36.0361	23.8938	27.2037	46.0728
15/10/2010 23:00	15.3509	56.5827	14.7549	20.852	17.5771
16/10/2010 00:00	18.8558	27.2567	20.2892	23.81	48.5168
16/10/2010 01:00	19.052	29.9009	19.3834	26.2378	46.0941
16/10/2010 02:00	19.5928	75.0797	20.3707	21.2791	53.71
16/10/2010 03:00	14.4427	20.5442	15.0676	20.1013	28.3577
16/10/2010 04:00	20.0742	35.7648	21.2853	29.7865	53.4714
16/10/2010 05:00	18.8276	55.8664	18.5201	20.8671	49.4716
16/10/2010 06:00	16.7102	45.2315	17.5936	22.7175	36.2223
16/10/2010 07:00	18.2745	42.2619	18.9878	24.0886	39.6477
16/10/2010 08:00	16.8982	34.2808	18.2594	25.089	39.119
16/10/2010 09:00	12.2968	43.8843	12.4973	17.5115	36.0554
16/10/2010 10:00	15.5721	40.9668	16.3898	21.4112	36.9545
16/10/2010 11:00	12.7526	36.1516	13.5891	14.6289	36.2548
16/10/2010 12:00	14.2619	36.1106	14.2535	18.2019	39.403
16/10/2010 13:00	12.9674	16.5173	13.7941	16.7078	22.5543
16/10/2010 14:00	11.2307	12.5119	11.1589	15.9362	25.9253
16/10/2010 15:00	11.3204	38.0204	11.7803	17.0547	11.7035
16/10/2010 16:00	12.8582	35.7417	13.354	15.2084	18.3133
16/10/2010 17:00	10.7295	16.3192	10.8339	11.9079	29.8097
16/10/2010 18:00	11.8787	41.502	12.0256	13.8757	20.499
16/10/2010 19:00	11.6427	13.1677	12.4486	13.2826	23.8029
16/10/2010 20:00	10.4699	28.2851	11.0998	14.3989	23.5587
16/10/2010 21:00	8.2064	15.8139	7.6271	8.5174	15.0913
16/10/2010 22:00	6.2949	23.3644	6.8789	8.8134	11.1986
16/10/2010 23:00	9.0056	9.4056	8.8385	12.0631	15.5847
17/10/2010 00:00	10.0933	33.6212	9.8325	13.086	20.6285
17/10/2010 01:00	11.0618	36.3871	12.201	14.6758	15.0959
17/10/2010 02:00	10.9639	41.6185	11.069	16.7908	18.5767
17/10/2010 03:00	12.4254	48.6151	12.2484	16.6916	15.9156
17/10/2010 04:00	12.0342	26.3053	13.063	14.0728	35.2464
17/10/2010 05:00	12.1545	14.4322	12.8491	16.0479	33.5621
17/10/2010 06:00	12.8765	20.3058	13.9336	18.3218	25.167
17/10/2010 07:00	13.6699	21.5183	12.9863	16.3538	39.1162
17/10/2010 08:00	13.8246	31.8431	14.5573	21.3471	33.1297
17/10/2010 09:00	12.8446	22.3094	13.4601	19.8892	15.5821
17/10/2010 10:00	13.5963	44.2802	13.5988	14.9645	23.3773
17/10/2010 11:00	10.5432	15.9569	10.4744	12.5783	17.6849
17/10/2010 12:00	12.2196	33.0601	12.2032	13.3167	24.2338
17/10/2010 13:00	10.831	21.7666	10.9483	16.0681	20.2747
17/10/2010 14:00	11.4072	15.0326	11.485	13.9792	34.3939
17/10/2010 15:00	11.2803	23.2637	12.0868	14.2288	30.695
17/10/2010 16:00	9.137	15.0853	9.8502	10.9265	18.2648
17/10/2010 17:00	13.2324	17.1014	12.96	17.5268	13.9946
17/10/2010 18:00	14.2628	51.8895	13.7216	19.859	19.6439
17/10/2010 19:00	15.0396	46.7999	16.1161	21.7341	19.2784
17/10/2010 20:00	10.5263	23.3258	11.2668	14.0355	27.8639
17/10/2010 21:00	11.7911	29.5651	12.59	18.6724	30.7743
17/10/2010 22:00	14.3574	17.2166	14.8511	15.6701	26.8046
17/10/2010 23:00	12.0297	17.4689	12.4129	15.2096	26.0665
18/10/2010 00:00	12.3665	14.7794	12.6185	14.8915	22.1215
18/10/2010 01:00	11.4568	42.3459	12.0272	13.1135	28.9125
18/10/2010 02:00	12.655	41.1425	11.8011	15.584	26.5252
18/10/2010 03:00	13.7803	20.9759	14.9252	17.493	34.6465
18/10/2010 04:00	11.2494	25.2194	11.6232	13.1517	27.1968
18/10/2010 05:00	9.9533	29.9026	10.0442	12.0026	12.8225
18/10/2010 06:00	9.7722	20.0257	9.1008	12.4349	13.1704
18/10/2010 07:00	9.7655	12.3551	9.7049	10.8659	17.3245
18/10/2010 08:00	10.027	38.2863	9.514	14.4763	26.4157
18/10/2010 09:00	10.4128	39.2426	10.6624	14.3958	22.7517
18/10/2010 10:00	8.3112	11.6583	9.1813	11.9747	19.1978
18/10/2010 11:00	8.9224	25.7657	8.9562	13.039	23.4334
18/10/2010 12:00	9.8634	25.1203	9.5588	10.6409	15.4837
18/10/2010 13:00	8.4672	14.2681	9.3254	12.9251	25.6286
18/10/2010 14:00	7.1319	11.0022	7.7479	8.5813	20.151
18/10/2010 15:00	7.4921	10.307	6.8515	9.0578	19.1653
18/10/2010 16:00	10.3584	28.7029	10.1263	15.254	17.1682
18/10/2010 17:00	8.2016	11.126	9.1232	12.9487	13.9801
18/10/2010 18:00	8.2	24.4731	9.1626	10.7526	24.6902
18/10/2010 19:00	9.0336	27.4661	8.8491	12.4584	17.294
18/10/2010 20:00	9.239	18.0919	9.2252	13.7634	23.5304
18/10/2010 21:00	7.6622	10.5504	8.1665	9.474	8.6363
18/10/2010 22:00	8.7186	21.9095	9.6388	14.4214	16.4866
18/10/2010 23:00	7.8425	11.6925	7.5528	11.1643	8.4523
19/10/2010 00:00	7.1482	18.8216	7.3041	10.1588	10.9294
19/10/2010 01:00	6.0939	12.7536	5.7088	6.9168	17.1742
19/10/2010 02:00	6.033	13.9443	6.7398	7.4732	6.9169
19/10/2010 03:00	7.6559	20.6351	8.4423	9.5034	20.2396
19/10/2010 04:00	7.6847	8.207	8.7112	11.014	12.3925
19/10/2010 05:00	8.063	26.0412	8.9527	13.7676	16.5841
19/10/2010 06:00	7.5202	27.8793	7.5284	9.1979	15.3967
19/10/2010 07:00	5.8362	20.6531	5.5444	6.7905	12.376
19/10/2010 08:00	6.6983	11.236	6.5068	10.1585	14.8631
19/10/2010 09:00	6.0302	18.883	6.0833	8.8725	15.0607
19/10/2010 10:00	5.6382	9.7236	5.9234	8.3848	16.4521
19/10/2010 11:00	4.8252	9.9832	4.3707	6.4828	11.0527
19/10/2010 12:00	7.067	25.143	7.1424	9.3741	17.2791
19/10/2010 13:00	7.3046	21.6811	7.9033	10.8188	21.3914
19/10/2010 14:00	9.6775	34.717	9.6895	12.9574	10.9593
19/10/2010 15:00	9.1495	33.7524	10.1271	12.0024	11.109
19/10/2010 16:00	8.3621	30.7528	8.0134	11.0127	12.6117
19/10/2010 17:00	12.0106	13.8459	12.1206	18.2883	12.3678
19/10/2010 18:00	10.0002	33.6101	9.9058	15.2709	21.5661
19/10/2010 19:00	9.3402	22.7881	9.9923	11.058	11.1302
19/10/2010 20:00	13.219	40.3631	14.4268	18.3319	23.6207
19/10/2010 21:00	13.333	40.7363	13.7819	18.1919	23.1189
19/10/2010 22:00	14.5917	46.9933	15.0144	18.7208	37.6882
19/10/2010 23:00	10.8658	28.7886	10.8283	16.5805	12.5681
20/10/2010 00:00	14.2517	45.9874	15.6812	21.4915	19.56
20/10/2010 01:00	13.0409	49.7454	12.8893	14.0437	18.0032
20/10/2010 02:00	12.8798	42.9144	12.7693	15.4751	17.1013
20/10/2010 03:00	11.6954	36.7521	11.484	12.4198	14.9651
20/10/2010 04:00	11.1673	26.6102	11.3993	17.4236	25.6524
20/10/2010 05:00	10.619	39.0035	10.3651	12.6592	11.6714
20/10/2010 06:00	14.211	38.9175	15.0527	22.8848	29.4581
20/10/2010 07:00	11.9128	14.01	13.1873	19.8995	23.8014
20/10/2010 08:00	10.1295	28.3857	10.6329	15.5586	12.4912
20/10/2010 09:00	13.5127	20.048	13.7524	20.2795	16.1977
20/10/2010 10:00	10.1118	28.9296	10.2293	11.8841	24.6322
20/10/2010 11:00	11.0617	16.8607	10.8806	15.2812	18.3024
20/10/2010 12:00	10.7449	18.3831	11.8202	16.5096	20.915
20/10/2010 13:00	9.7085	34.8821	9.4208	12.0275	14.9112
20/10/2010 14:00	8.1091	18.9514	8.2193	9.0366	21.2605
20/10/2010 15:00	8.8014	31.7123	8.8729	9.7627	18.2194
20/10/2010 16:00	10.4323	38.5496	10.7283	11.5271	27.3613
20/10/2010 17:00	9.9187	39.6925	9.7319	11.528	15.2081
20/10/2010 18:00	11.8193	43.4823	11.2768	12.0502	28.5075
20/10/2010 19:00	13.2837	45.5923	12.8429	15.2727	28.9185
20/10/2010 20:00	11.8614	42.6606	12.285	14.1365	34.6831
20/10/2010 21:00	12.3454	13.4775	12.547	14.4959	21.7867
20/10/2010 22:00	9.9254	24.2387	10.7297	14.3111	11.4187
20/10/2010 23:00	10.7326	29.4102	11.1955	15.9834	16.2625
21/10/2010 00:00	10.1724	23.858	10.5998	13.8099	12.628
21/10/2010 01:00	12.6519	50.5014	13.192	18.5855	14.3444
21/10/2010 02:00	14.2395	19.8096	14.9898	21.1284	37.2511
21/10/2010 03:00	10.659	19.5297	11.0311	13.551	19.309
21/10/2010 04:00	11.8945	40.1089	12.7459	18.0613	18.7629
21/10/2010 05:00	11.7205	34.0708	11.4826	15.6788	20.0652
21/10/2010 06:00	10.7134	18.9065	11.5391	14.2893	22.346
21/10/2010 07:00	13.6809	25.2437	13.1481	18.9696	17.5636
21/10/2010 08:00	11.9056	20.3322	11.5528	17.3298	29.5069
21/10/2010 09:00	12.1021	39.5563	11.5059	16.0065	14.4214
21/10/2010 10:00	12.4187	28.3012	13.4551	16.5236	37.3034
21/10/2010 11:00	9.894	28.4514	10.0598	10.9783	24.1694
21/10/2010 12:00	8.6788	30.8862	7.9983	8.9118	19.9711
21/10/2010 13:00	9.069	36.5058	8.711	11.1914	25.7806
21/10/2010 14:00	7.5312	18.0703	8.3264	9.8066	20.0849
21/10/2010 15:00	4.6877	7.7784	4.7569	6.5323	12.5487
21/10/2010 16:00	2.8687	10.8242	2.9901	4.3552	8.4231
21/10/2010 17:00	3.5991	11.5306	3.9421	4.7725	9.7975
21/10/2010 18:00	5.7755	12.2591	6.0934	6.808	16.8443
21/10/2010 19:00	9.7138	15.1468	10.5122	15.5571	14.8254
21/10/2010 20:00	8.4084	9.2093	7.7137	9.5187	23.2741
21/10/2010 21:00	8.3859	16.4844	8.9567	12.6799	24.4801
21/10/2010 22:00	10.2785	25.0372	10.578	13.2275	21.8395
21/10/2010 23:00	9.3208	26.355	9.2678	12.1766	13.6496
22/10/2010 00:00	12.3518	34.3973	13.86	19.4144	31.1446
22/10/2010 01:00	13.3608	44.4741	13.2633	17.69	32.437
22/10/2010 02:00	13.6318	49.8304	14.1983	19.8931	40.3008
22/10/2010 03:00	15.4168	31.2682	15.2153	19.2599	36.6159
22/10/2010 04:00	13.3631	50.0863	14.5291	17.9149	21.0955
22/10/2010 05:00	14.3226	18.8404	15.1771	19.2847	25.2115
22/10/2010 06:00	14.9577	47.3724	15.5995	21.0568	33.6618
22/10/2010 07:00	13.7325	41.1967	14.401	16.675	28.1983
22/10/2010 08:00	13.1762	25.2039	13.2613	17.9043	28.2709
22/10/2010 09:00	15.4333	36.7927	16.1553	18.8665	29.6868
22/10/2010 10:00	13.3496	48.3293	13.8488	14.6159	27.4276
22/10/2010 11:00	12.1203	15.1107	11.6038	12.2873	16.1607
22/10/2010 12:00	10.8483	19.4583	10.6804	11.184	26.9518
22/10/2010 13:00	10.5873	41.3453	11.129	11.9263	28.484
22/10/2010 14:00	12.512	43.5465	12.5415	17.6892	37.3343
22/10/2010 15:00	10.7026	12.4937	10.9462	17.0796	29.344
22/10/2010 16:00	11.7656	20.7439	11.639	15.0647	19.0548
22/10/2010 17:00	11.1966	29.4616	11.444	17.3635	32.7395
22/10/2010 18:00	8.8238	9.6156	9.4625	13.4279	16.5754
22/10/2010 19:00	9.5723	26.4978	10.7202	12.5959	11.17
22/10/2010 20:00	11.8129	44.4512	11.8468	16.7501	29.5356
22/10/2010 21:00	11.5854	46.4405	11.0239	12.7168	28.6512
22/10/2010 22:00	9.3845	27.9535	9.8908	12.4294	15.4242
22/10/2010 23:00	7.4616	10.3173	7.9448	9.213	15.1782
23/10/2010 00:00	8.2672	21.0941	8.29	9.7105	20.1011
23/10/2010 01:00	8.8593	10.2293	9.1897	14.089	18.045
23/10/2010 02:00	9.3464	14.4989	9.4674	13.8184	11.608
23/10/2010 03:00	7.6242	8.9199	7.4506	8.9999	22.9789
23/10/2010 04:00	8.2891	16.8139	8.3995	12.7428	12.7933
23/10/2010 05:00	8.2154	17.3152	8.6696	9.531	18.2344
23/10/2010 06:00	9.8964	39.2074	10.1533	13.2112	28.526
23/10/2010 07:00	11.3364	25.2842	10.8296	11.9117	21.7411
23/10/2010 08:00	11.329	30.1765	11.8557	16.2662	21.1424
23/10/2010 09:00	8.6073	12.6775	8.8936	10.9916	16.0224
23/10/2010 10:00	8.34	23.2303	7.5738	8.6793	23.0755
23/10/2010 11:00	8.9761	25.8446	9.9659	14.6271	17.3789
23/10/2010 12:00	10.5063	17.5783	10.3991	14.1072	12.8757
23/10/2010 13:00	8.468	20.33	8.6736	9.958	17.7507
23/10/2010 14:00	9.1103	18.1857	9.2166	11.0395	23.4684
23/10/2010 15:00	8.253	24.5674	8.2369	9.2803	21.1109
23/10/2010 16:00	9.6623	30.3619	9.7416	13.1906	26.8887
23/10/2010 17:00	12.5363	13.2155	12.8891	15.9507	13.7629
23/10/2010 18:00	10.1689	38.5375	9.3446	13.6047	25.9612
23/10/2010 19:00	10.1533	20.2031	10.3954	13.7797	14.2931
23/10/2010 20:00	10.1585	11.6321	10.2272	11.8408	29.4729
23/10/2010 21:00	13.1923	26.1741	14.3699	15.103	30.3424
23/10/2010 22:00	12.1477	33.5994	12.6117	13.9748	24.8243
23/10/2010 23:00	12.6587	21.6462	13.3447	14.818	17.3808
24/10/2010 00:00	13.028	24.1107	12.6295	13.9901	16.9936
24/10/2010 01:00	18.0574	40.1738	17.3952	24.7227	27.6613
24/10/2010 02:00	16.4077	44.4414	16.2006	20.9533	44.7977
24/10/2010 03:00	14.7896	16.3127	15.5244	18.2229	25.6225
24/10/2010 04:00	20.0754	24.5644	21.4376	28.2562	49.7621
24/10/2010 05:00	15.2026	40.1804	16.0836	20.4049	36.8455
24/10/2010 06:00	13.9217	42.4652	13.7577	20.8245	29.1759
24/10/2010 07:00	15.77	47.6364	16.4076	25.1061	23.8179
24/10/2010 08:00	15.07	35.2323	14.9319	20.0652	43.7045
24/10/2010 09:00	12.4966	47.0467	13.2126	19.6066	26.4013
24/10/2010 10:00	12.6724	43.1896	13.2748	17.0599	13.8401
24/10/2010 11:00	10.6844	12.8601	10.7849	14.5362	19.1275
24/10/2010 12:00	10.1389	40.3929	10.8559	12.7534	10.8649
24/10/2010 13:00	9.6443	29.3853	10.6231	15.0985	17.5952
24/10/2010 14:00	12.7774	32.1444	12.3038	16.5356	36.8226
24/10/2010 15:00	11.688	24.7778	10.9521	13.0666	16.0446
24/10/2010 16:00	9.9759	32.7462	10.489	13.1113	21.3967
24/10/2010 17:00	8.794	29.9362	8.5145	9.5322	11.6677
24/10/2010 18:00	6.6198	14.8243	6.344	7.5016	14.1875
24/10/2010 19:00	5.4142	21.4425	5.6352	7.4979	6.0363
24/10/2010 20:00	4.5883	17.2158	5.271	8.3834	13.1197
24/10/2010 21:00	3.8809	12.7057	3.5097	5.665	10.5391
24/10/2010 22:00	2.9777	8.4678	2.4611	3.8975	6.2338
24/10/2010 23:00	1.8877	3.3382	2.25	3.051	5.2014
25/10/2010 00:00	1.1029	3.3464	1.5461	2.4302	2.0897
25/10/2010 01:00	2.1019	2.9766	1.617	2.1814	5.1475
25/10/2010 02:00	1.0359	1.7946	0.3913	1.0338	2.9356
25/10/2010 03:00	1.4131	1.9151	1.4946	2.0524	3.752
25/10/2010 04:00	3.1834	5.6852	2.6285	3.5058	9.151
25/10/2010 05:00	3.9563	9.4767	4.3967	5.6751	6.6245
25/10/2010 06:00	5.3686	17.519	5.538	7.0328	7.9748
25/10/2010 07:00	6.7644	24.3899	6.5921	8.8619	16.6564
25/10/2010 08:00	9.5237	17.2707	9.5195	10.5837	21.0593
25/10/2010 09:00	11.0357	28.1753	11.3439	15.4894	19.0246
25/10/2010 10:00	9.4043	13.7201	9.1992	10.1387	26.3654
25/10/2010 11:00	13.6312	49.4184	14.4869	22.3394	29.1907
25/10/2010 12:00	13.5477	15.1706	14.1392	19.0457	37.946
25/10/2010 13:00	11.913	12.385	13.1006	15.8328	19.4855
25/10/2010 14:00	13.8201	49.0364	13.721	18.9914	16.1761
25/10/2010 15:00	11.5263	27.8918	11.3264	14.9817	30.2952
25/10/2010 16:00	15.655	43.4907	16.4364	24.0751	24.4836
25/10/2010 17:00	14.6591	43.0498	15.2903	17.2831	24.13
25/10/2010 18:00	16.4787	60.5941	17.0273	22.8533	19.8014
25/10/2010 19:00	14.122	37.2787	13.82	18.722	39.1818
25/10/2010 20:00	21.0169	31.7102	20.8179	29.1735	36.4689
25/10/2010 21:00	23.4341	93.4973	25.2204	34.1629	56.7231
25/10/2010 22:00	20.5526	37.6307	21.9295	27.1293	32.4751
25/10/2010 23:00	19.6416	78.2928	20.1744	24.2784	44.617
26/10/2010 00:00	19.4312	28.9823	20.4394	21.2045	49.3418
26/10/2010 01:00	18.326	56.4533	18.2456	21.3128	23.1275
26/10/2010 02:00	23.8754	66.2687	23.126	31.0859	64.9673
26/10/2010 03:00	18.8547	68.6792	19.5969	21.0511	21.7908
26/10/2010 04:00	14.2943	56.3	14.2902	18.308	38.4691
26/10/2010 05:00	13.9196	52.2476	14.3104	15.3111	25.3966
26/10/2010 06:00	11.9753	35.213	12.1454	17.5643	24.9848
26/10/2010 07:00	13.13	22.814	14.5865	21.4735	28.0491
26/10/2010 08:00	12.5853	32.8709	12.8183	17.7908	27.2164
26/10/2010 09:00	11.1233	30.7802	11.6614	14.1682	30.0716
26/10/2010 10:00	11.1068	22.8695	11.2287	15.3291	25.0817
26/10/2010 11:00	10.7142	27.053	11.4625	12.2343	12.894
26/10/2010 12:00	13.0748	35.4693	13.4411	19.9372	25.2873
26/10/2010 13:00	10.6129	19.8834	11.8758	12.8399	25.1655
26/10/2010 14:00	11.0419	40.7643	11.2075	13.2369	22.6415
26/10/2010 15:00	12.8314	44.6822	12.0869	13.6053	19.6849
26/10/2010 16:00	11.3659	36.631	12.4738	16.4646	23.1186
26/10/2010 17:00	12.5681	13.5439	13.4065	18.2698	20.339
26/10/2010 18:00	15.7676	22.8497	16.584	24.3229	28.7711
26/10/2010 19:00	16.0845	56.1147	16.8509	23.4399	19.1108
26/10/2010 20:00	12.9502	18.9334	13.6694	15.9513	13.6775
26/10/2010 21:00	10.5106	38.1554	10.7437	13.1589	21.9368
26/10/2010 22:00	11.1932	37.999	11.7016	13.0328	30.5645
26/10/2010 23:00	14.144	22.2265	14.8118	21.7675	16.5884
27/10/2010 00:00	11.7191	31.6194	11.2389	16.3853	23.5409
27/10/2010 01:00	12.8383	49.8811	13.7412	16.6997	29.1779
27/10/2010 02:00	13.6278	30.9354	14.07	18.9222	33.8781
27/10/2010 03:00	14.6005	36.06	14.9716	17.7514	28.1762
27/10/2010 04:00	15.9868	34.7167	17.47	26.0426	34.8939
27/10/2010 05:00	13.9079	26.5384	14.8573	18.0328	36.1613
27/10/2010 06:00	15.3216	42.9346	15.1851	16.6133	17.0984
27/10/2010 07:00	11.6777	30.3742	12.0679	15.2626	32.1511
27/10/2010 08:00	14.9059	25.9929	15.7522	17.1997	43.141
27/10/2010 09:00	13.5295	30.4226	14.14	17.8443	31.4561
27/10/2010 10:00	14.7053	31.512	14.9844	17.8039	36.4031
27/10/2010 11:00	14.2169	47.4382	14.5407	19.6408	22.3539
27/10/2010 12:00	9.2469	16.9554	10.3342	15.4783	15.002
27/10/2010 13:00	11.1079	20.9666	11.1519	16.002	22.1337
27/10/2010 14:00	7.0804	12.6757	7.0756	10.4436	10.4774
27/10/2010 15:00	5.9179	20.7221	6.3452	8.4306	14.2489
